pointcall_outdate,different date if any,captain_name,different capt if any,ship_name,different ship_name if any,ship_homeport,different homeport if any,observations,geniève (pintes de Paris),eau-de-vie (pintes de Paris),Taffia (pintes de Paris),tabac en feuilles (livres poids),thé (livres poids),corinthes (livres poids),vin rouge (pintes),vin fin (pintes),vin (barriques),vin (pots),liqueurs (pintes),tabac en poudre (livre poids),tabac fabriqué (livres poids),tabac en côtes (livres poids),drogues (livres poids),rhubarbre (livres poids),amidon (livres poids),café (livres poids),sucre brut (livres poids),sucre rafiné (livres),sucre en pain (livres poids),mousseline (livres poids),mousseline (livres tounois),mousseline des Indes (livres tournois),mousselines et mouchoirs (livres tournois),mouchoirs de mousseline (livres poids),mouchoirs de mousselin (valeur en £-stg),mouchoirs de soie (livres poids),mouchoirs de soie (livres tournois),perses (livres poids),nankins (livres poids),nankins (pièces),mouchoirs de Bandannoes (livres poids),Bandanoes (livres poids),bandanoes (valeur livres tournois),Bandanoes (pièces),Dimity (?) (livres poids),crêpes (livres poids),Soie des Indes (livres poids),soie et mousseline (livres tournois),marchandises des Indes (livres tournois),soieries (livres tournois),Jalap (livres poids),Taffetas (livres poids),Cambray (en livres tournois),Cambray (en £ stg),cambray (livres poids),Gauzes (livres poids),mercerie fine (livres poids),sené (livres poids),nacres de perle (livres tournois),pots de vess (en bouteiilles) /  potjevleesch???,porcelaine (livres tournois),voiture,Chocolat (livres poids),cartes à jouer (en livres poids),poudre à poudrer (livres poids),ship_id,ship_tonnage,pointcall_name,homeport_uhgs_id,ship_flag_standardized_fr,source_doc_id,homeport_lat,homeport_long,homeport_standardized_fr,mois,outdate,homeport_geom4326,homeport_comte,homeport_substate_1789_fr,homeport_state_1789_fr,pointcall_uhgs_id,pointcall_toponyme_fr,pointcall_toponyme_en,pointcall_lat,pointcall_long,pointcall_substate_1789_fr,pointcall_state_1789_fr,pointcall_partner_balance_1789,pointcall_partner_balance_supp_1789,pointcall_geom4326,shipment_price
1787=08=17,,"Cook, Peter",,Fortune,,Folkestone,,,,,760,6 000,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111149,"51,083,333","1,183,333",Folkestone,8,1787-08-17,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4350
1787=08=14,,"Getting, Thomas",,Lively,,Folkestone,,,80,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001516N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111125,"51,083,333","1,183,333",Folkestone,8,1787-08-14,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4503
1787=08=10,,"Flaira, Daniel",,Quatre Frères,,Folkestone,,un ballot mouchoir de soie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000372N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111096,"51,083,333","1,183,333",Folkestone,8,1787-08-10,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4503
1787=08=02,,"Hall, John",,Partridge,Perdrix,Folkestone,,,400,,,7 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000160N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111053,"51,083,333","1,183,333",Folkestone,8,1787-08-02,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5052
1787=08=01,1787=08=02,"Jeffery, Thomas",,Charmante Molly,,Folkestone,,500 pièces bandanoes valant 14000 lt,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 000,,,,,,,,,,,,,,,,,,,,,,,0000351N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111046,"51,083,333","1,183,333",Folkestone,8,1787-08-01,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4934
1787=07=31,,"Jeffery, Thomas",,Charmante Molly,,Folkestone,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,0000351N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111041,"51,083,333","1,183,333",Folkestone,7,1787-07-31,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4721
1787=07=30,1787=07=29,"Jeffery, Thomas",,Charmante Molly,,Folkestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,0000351N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111036,"51,083,333","1,183,333",Folkestone,7,1787-07-30,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4721
1787=07=26,,"Cullen, Richard",,Charmante Molly,,Folkestone,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000351N,12,Lisbonne [mais: Angleterre],A0387292,britannique,111007,"51,083,333","1,183,333",Folkestone,7,1787-07-26,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4721
1787=07=19,,"Cock, Peter","Cook, Peter",Fortune,,Folkestone,,,,,460,6 000,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110960,"51,083,333","1,183,333",Folkestone,7,1787-07-19,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4184
1787=07=17,,"Feast, John",,Peggy,,Folkestone,,,2 200,400,,7 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003792N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110947,"51,083,333","1,183,333",Folkestone,7,1787-07-17,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6032
1787=07=16,,"Carry, Jean","Curry, John",Sanwich,Sandwich,Folkestone,,,340,500,1 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001391N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110937,"51,083,333","1,183,333",Folkestone,7,1787-07-16,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5453
1787=07=04,,"Richard, Edward","Richards, Edwards",Fortune,,Folkestone,,,,,200,10 080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110871,"51,083,333","1,183,333",Folkestone,7,1787-07-04,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5948
1787=07=02,,"Pittman, John",,Fortune,,Folkestone,,,,1 300,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110859,"51,083,333","1,183,333",Folkestone,7,1787-07-02,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6716
1787=06=23,,"Man,Thomas","Mann, Thomas",Peggy,,Folkestone,,,3 820,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003792N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110817,"51,083,333","1,183,333",Folkestone,6,1787-06-23,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8238
1787=06=18,,"Cunningham, Robert",,Alert,,Folkestone,,,,40,240,5 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001390N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110794,"51,083,333","1,183,333",Folkestone,6,1787-06-18,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5998
1787=06=16,,"Hall, Jean",,Deux Frères,,Folkestone,,,,260,180,14 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001675N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110783,"51,083,333","1,183,333",Folkestone,6,1787-06-16,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),9260
1787=06=08,,"Hollands, William",,Deux  frères,,Folkestone,,,40,120,60,13 440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001675N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110731,"51,083,333","1,183,333",Folkestone,6,1787-06-08,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6674
1787=06=04,,"Fearn, George",,Rover,,Folkestone,,,20,20,20,14 280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001257N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110706,"51,083,333","1,183,333",Folkestone,6,1787-06-04,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6882
1787=05=29,,"Hall, Jean",,Perdrix,,Folkestone,,,100,120,80,2 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000160N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110674,"51,083,333","1,183,333",Folkestone,5,1787-05-29,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2639
1787=05=04,,"Feast, John",,Peggy,,Folkestone,,,8 000,1 400,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003792N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110515,"51,083,333","1,183,333",Folkestone,5,1787-05-04,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8021
1787=04=27,1787=04=28,"Buke, Robert","Bake, Robert",Bonne Intention,,Folkestone,,,,,,28,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001632N,12,Folkestone,A0387292,britannique,110497,"51,083,333","1,183,333",Folkestone,4,1787-04-27,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0387292,Folkestone,Folkestone,"51,083,333","1,183,333",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (1.183333 51.083333),7380
1787=04=27,1787=04=28,"Arnold, Richard",,Dawly,Dawley,Folkestone,,,2 020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003954N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110498,"51,083,333","1,183,333",Folkestone,4,1787-04-27,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3850
1787=04=13,,"Fearn, George",,Rover,,Folkestone,,,40,160,1 600,2 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001257N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110408,"51,083,333","1,183,333",Folkestone,4,1787-04-13,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3845
1787=04=11,,"Holland, William",,Deux Frères,,Folkestone,,,,600,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001675N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110399,"51,083,333","1,183,333",Folkestone,4,1787-04-11,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3455
1787=04=17,,"Cunningham, Robert",,Alerte,,Folkestone,,,460,120,120,6 200,100,1 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001390N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110451,"51,083,333","1,183,333",Folkestone,4,1787-04-17,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4394
1787=04=05,,"Fagg, Thomas",,Endeavour,,Folkestone,,,2 000,,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000002N,12,Bergen [mais: Angleterre],A0387292,britannique,110352,"51,083,333","1,183,333",Folkestone,4,1787-04-05,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3791
1787=04=02,,"Marshall, Henri",,Bonne Intention,,Folkestone,,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001632N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110314,"51,083,333","1,183,333",Folkestone,4,1787-04-02,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3106
1787=03=27,1787=03=26,"Hodges, William",,Bonne Intention,,Folkestone,,,2 000,4 060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001632N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110262,"51,083,333","1,183,333",Folkestone,3,1787-03-27,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),6116
1787=03=15,,"Jeffery, Thomas",,Phoenix,,Folkestone,,,6 000,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001348N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110172,"51,083,333","1,183,333",Folkestone,3,1787-03-15,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7261
1787=03=12,,"Fearn, Georges","Fearn, George",Voleur,,Folkestone,,,,1 720,640,12 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001257N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110133,"51,083,333","1,183,333",Folkestone,3,1787-03-12,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),11291
1787=03=09,1787=03=10,"Cunningham, Robert",,Alent,,Folkestone,,,200,40,160,6 000,,1 200,,,,,,,,,,,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001390N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110120,"51,083,333","1,183,333",Folkestone,3,1787-03-09,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4089
1787=03=09,,"Hall, Jean","Hall, John",Perdrix,,Folkestone,,,2 060,,60,6 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000160N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110119,"51,083,333","1,183,333",Folkestone,3,1787-03-09,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5128
1787=03=06,,"Jeffery, Thomas",,Phoénix,,Folkestone,,,4 000,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001348N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110090,"51,083,333","1,183,333",Folkestone,3,1787-03-06,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7430
1787=02=23,,"Cook, Henry",,Phoenix,,Folkestone,,,5 980,1 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001336N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110032,"51,083,333","1,183,333",Folkestone,2,1787-02-23,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8008
1787=02=19,,"Cook, Henry",,Phoenix,,Folkestone,,,6 000,1 180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001336N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110000,"51,083,333","1,183,333",Folkestone,2,1787-02-19,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8126
1787=02=13,,"Cook, Henry",,Phoenix,,Folkestone,,,5 320,1 420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001336N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109971,"51,083,333","1,183,333",Folkestone,2,1787-02-13,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7866
1787=02=12,,"Feast, John",,Peggy,,Folkestone,,,4 800,800,,8 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003792N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109970,"51,083,333","1,183,333",Folkestone,2,1787-02-12,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7913
1787=02=09,,"Cook, Henry",,Fénix,phoenix,Folkestone,,,5 640,1 400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001336N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109949,"51,083,333","1,183,333",Folkestone,2,1787-02-09,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),8763
1787=02=05,,"Middlemass, John",,Voleur,,Folkestone,,,,540,800,12 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001257N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109913,"51,083,333","1,183,333",Folkestone,2,1787-02-05,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),10435
1787=01=25,1787=01=26,"Warmun, Edmond",,Traveller,Voyageur,Folkestone,,,,560,960,3 000,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0003861N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109855,"51,083,333","1,183,333",Folkestone,1,1787-01-25,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7101
1787=01=24,,"Cock, Peter","Cook, Peter (spelling?)",Fortune,,Folkestone,,,,400,400,6 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109845,"51,083,333","1,183,333",Folkestone,1,1787-01-24,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7756
1787=01=17,,"Hall, John",,Perdrix,,Folkestone,,,60,,880,2 000,72,,,,,,,,,,,,,,6 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000160N,12,Lisbonne [mais: Angleterre],A0387292,britannique,109806,"51,083,333","1,183,333",Folkestone,1,1787-01-17,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5219
1787=06=18,,"Cook, Pierre",,Fortune,,Folkestone,,,,,280,1 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001564N,12,Lisbonne [mais: Angleterre],A0387292,britannique,110795,"51,083,333","1,183,333",Folkestone,6,1787-06-18,POINT (1.183333 51.083333),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4577
1787=11=28,,"Corben, Jean",,Deux Jeans,,Margate,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001722N,12,Lisbonne [mais: Angleterre],A0388192,britannique,111761,"51,382,833","1,383,233",Margate,11,1787-11-28,POINT (1.383233 51.382833),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4577
1787=11=24,,"Walter, Vincent",,William et Marie,,Margate,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000962N,12,Lisbonne [mais: Angleterre],A0388192,britannique,111742,"51,382,833","1,383,233",Margate,11,1787-11-24,POINT (1.383233 51.382833),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4577
1787=08=21,,"Burfield, George",,Bonne Intention,,Margate,,,320,540,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001723N,12,Bergen [mais: Angleterre],A0388192,britannique,111178,"51,382,833","1,383,233",Margate,8,1787-08-21,POINT (1.383233 51.382833),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4672
1787=07=21,,"Plinplage, Juphrey","Anystaye, Humphrey",Short Jacquet,,Margate,,,640,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001009N,12,Lisbonne [mais: Angleterre],A0388192,britannique,110980,"51,382,833","1,383,233",Margate,7,1787-07-21,POINT (1.383233 51.382833),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5085
1787=06=18,,"Entage, Humphry","Emtage, Humphrey",Guillaume et Marie,,Margate,,NOT in the Manuscript,420,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001721N,12,Lisbonne [mais: Angleterre],A0388192,britannique,110796,"51,382,833","1,383,233",Margate,6,1787-06-18,POINT (1.383233 51.382833),Kent,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),5120
