,ogc_fid,uhgs_id,x,y,total,toponym,toponyme_standard_fr,toponyme_standard_en,substate_1789_fr,state_1789_fr,substate_1789_en,state_1789_en,belonging_states,belonging_substates,status,has_a_clerk,geonameid,admiralty,province,shiparea,ferme_direction,ferme_bureau,partner_balance_1789,partner_balance_supp_1789,point
1079,26,B0000946, -56.599812, 50.809788,48,Nord [Petit Nord de Terre-Neuve],Petit Nord de Terre-Neuve,Petit Nord (Newfoundland),Colonies britanniques d'Amérique,Grande-Bretagne,British colonies in America,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Colonies britanniques d'Amérique""}]",,,3034382.0,,,ACA-NEWF,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-6300662.250835016,6587716.141753688]}"
1080,445,A0396870,0.033333,50.783333,3,Newhaven,Newhaven,Newhaven,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2641637.0,,Sussex, MAN-WIGH,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[3710.612586612,6583056.958263894]}"
1081,1061,A0388692,-1.5,50.7,39,Yarmouth,Yarmouth,Yarmouth,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2633414.0,,Hampshire,MAN-WIGH,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-166979.236189911,6568397.781293055]}"
1082,478,A0036549,14.514722,35.899722,116,Malte,Malte,Malta,,Malte,,Malta,"[{""1749-1798"" : ""Malte""},{""1798-1800"" : ""France""},{""1800-1815"" : ""Grande-Bretagne""}]",,,,9853144.0,,,MED-SIST,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1615771.462045926,4286832.032126667]}"
1083,407,A0233113,13.05,37.516667,10,Siacca en Sicile,Sciacca,Sciacca,,Royaume de Naples,,Kingdom of Naples,"[{""1749-1815"" : ""Royaume de Naples""}]",,,,2523194.0,,,MED-SIST,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1452719.35485222,4511370.286712379]}"
1084,1319,A0394387,-5.816667,54.85,0,Larne,Larne,Larne,Irlande,Grande-Bretagne,Ireland,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Irlande""}]",,,,,Irlande,ANE-MALI,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-647508.408554038,7332808.426316423]}"
1085,367,A1768313,40.548611,64.547222,2,Arcangel,Arkhangelsk ,Arkhangelsk,Russie - mer Blanche,Empire russe,White Sea,Russian Empire,"[{""1749-1815"" : ""Empire russe""}]","[{""1749-1815"" : ""Russie - mer Blanche""}]",,,581049.0,,,ANE-NSCA,,,Russie,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[4513850.728894532,9490105.89764428]}"
1086,296,A0917656,5.978873,58.45625,1,Egemond [Egersund],Egersund ,Egersund ,Norvège,Danemark,Norway,Denmark,"[{""1749-1815"" : ""Danemark""}]","[{""1749-1815"" : ""Norvège""}]",,,3158792.0,,,NOR-UTSN,,,Danemark,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[665565.097877653,8063778.377868149]}"
1087,310,A0381744,-4.787686,50.26984,1,Mevagissey,Mevagissey,Mevagissey,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2642687.0,,Cornwall,MAN-PLYM,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-532962.767598084,6493139.186878478]}"
1088,1041,A0405971,-4.860277,54.635896,2,Gall [Galloway],Galloway,Galloway,Ecosse,Grande-Bretagne,Scotland,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Ecosse""}]",,,11103595.0,,Ecosse,ANE-IRSE,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-541043.56075426,7291519.218464585]}"
1089,510,A0173748,0.516667,49.466667,308,Quillebeuf,Quillebeuf,Quillebeuf,,France,,France,"[{""1749-1815"" : ""France""}]",,siège amirauté,True,2984718.0,Quillebeuf,Normandie,MAN-WIGH,Rouen,Quillebeuf,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[57515.107349688,6354419.199239852]}"
1090,115,B0000941,-55.866667, 50,2,Havre de Pins en Terreneuve,Baie des Pins,Ming's Bight,Colonies britanniques d'Amérique,Grande-Bretagne,British colonies in America,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Colonies britanniques d'Amérique""}]",,,6095980.0,,,ACA-NEWF,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-6219048.922757382,6446275.841017158]}"
1091,410,B0000978, -60.873346,24.351971,1,Colonies anglaises,colonies anglaises [en Amérique],British [American] colonies,Colonies britanniques d'Amérique,Grande-Bretagne,British colonies in America,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Colonies britanniques d'Amérique""}]",,,2978361.0,,,,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-6776389.879602757,2796356.33807163]}"
1092,1012,A1964301,1.147613,49.963589,14,Saint Valery,Saint-Valery (indeterminé),Saint-Valery (undetermined),,France,,France,"[{""1749-1815"" : ""France""}]",,,,3030622.0,Dieppe,Normandie,MAN-DOVE,Rouen,Dieppe,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[127751.694787742,6439972.48342284]}"
1093,1081,A1965096,0.105225,49.314706,1,Quay au Cocq,Quai au Cocq,Quai au Cocq,,France,,France,"[{""1749-1815"" : ""France""}]",,,,3028877.0,Honfleur,Normandie, MAN-WIGH,Rouen,Honfleur,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[11713.593418721,6328430.105364006]}"
1094,1350,A0619210,4.75,53.033333,0,Horen,Hoorn,Hoorn,Hollande,Provinces-Unies,Holland,United Provinces,"[{""1749-1794"" : ""Provinces-Unies""},{""1795-1805"" : ""République batave""},{""1806-1810"" : ""Royaume de Hollande""},{""1811-1813"" : ""France""},{""1814-1815"" : ""Royaume uni des Pays-Bas""}]","[{""1749-1794"" : ""Hollande""}]",,,,,,NOR-GBIG,,,Hollande,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[528767.581268051,6989166.004856936]}"
1095,564,A0244439,9.2,44.3,12,Portofino,Portofino,Portofino,,République de Gênes,,Republic of Genoa,"[{""1749-1797"" : ""République de Gênes""},{""1797-1805"" : ""République ligurienne""},{""1805-1815"" : ""France""}]",,,,3170092.0,,,MED-LIGS,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1024139.315298116,5511985.85679308]}"
1096,1141,A0084348,-15.425241,28.140838,1,Lux Isle de la grande Canarie,Puerto de la Luz,La Luz Port,Canaries,Espagne,Canary Islands,Spain,"[{""1749-1815"" : ""Espagne""}]","[{""1749-1815"" : ""Canaries""}]",,,11001291.0,,,ACE-CANA,,,Espagne,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-1717129.973483525,3266741.871028812]}"
1097,698,A0138920,-4.6,48.283333,2,Camaret,Camaret,Camaret,,France,,France,"[{""1749-1815"" : ""France""}]",,oblique,True,3029068.0,Quimper,Bretagne,ACE-IROI,Lorient,Quimper,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-512069.657649058,6154121.458669605]}"
1098,1085,A0138383,6.733333,43.433333,369,Fréjus,Fréjus,Fréjus,,France,,France,"[{""1749-1815"" : ""France""}]",,siège amirauté,True,3017253.0,Fréjus,Provence,MED-LIGS,Toulon,Saint-Raphaël,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[749551.200901546,5378163.871641147]}"
1099,1219,A0127231,0.683333,49.5,0,Valleville,Vatteville,Vatteville,,France,,France,"[{""1749-1815"" : ""France""}]",,,,,Caudebec et Quilleboeuf,Normandie,MAN-WIGH,Rouen,Caudebec,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[76068.281602241,6360130.740921419]}"
1100,1253,A0160350,-1.6,49.233333,0,Saint Germain,Saint-Germain-sur-Ay,Saint-Germain-sur-Ay,,France,,France,"[{""1749-1815"" : ""France""}]",,,,,Port-Bail,Normandie,MAN-WIGH,Caen,Cherbourg,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-178111.185269238,6314546.262472688]}"
1101,561,B0000058,-76.28643,36.849021,17,Norfolk,Norfolk,Norfolk,Virginie,Etats-Unis d'Amérique,Virginia,United States,"[{""1749-1783"" : ""Grande-Bretagne""},{""1783-1815"" : ""Etats-Unis d'Amérique""}]","[{""1749-1783"" : ""Colonies britanniques d'Amérique""},{""1783-1815"" : ""Virginie""}]",,,4776222.0,,,AUE-BALT,,,Etats-Unis,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-8492166.542036708,4418083.103585084]}"
1102,1294,A0213856,-2.966667,47.4,0,Houar [Houat],Houat,Houat,,France,,France,"[{""1749-1815"" : ""France""}]",,,,,Vannes,Bretagne,ACE-IROI,Lorient,Vannes,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-330247.859793208,6007610.414387713]}"
1103,1205,A1825289,38.8908034936437,47.2273035475915,1,Tagano dans la mer d' Azof,Taganrog,Taganrog,Russie - mer Noire,Empire russe,Black Sea,Russian Empire,"[{""1749-1815"" : ""Empire russe""}]","[{""1749-1815"" : ""Russie - mer Noire""}]",,,,,,BSE-RUSS,,,Russie,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[4329304.441453682,5979255.040052379]}"
1104,127,A0223122,9.416667,41.233333,1,Ile de la Madelaine en Sardaigne,îles la Maddalena,La Maddalena islands,Sardaigne,Royaume de Piémont-Sardaigne,Sardinia,Kingdom of Sardinia,"[{""1749-1815"" : ""Royaume de Piémont-Sardaigne""}]","[{""1749-1815"" : ""Sardaigne""}]",,,5956578.0,,,MED-TYWC,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1048258.575409823,5046819.386979393]}"
1105,1048,A0391854,-4.933333,50.533333,22,Padstow,Padstow,Padstow,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2640685.0,,Cornwall,ANE-LUND,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-549176.117473652,6539157.206703967]}"
1106,700,A0394577,-4.233333,57.466667,2,Invernez [Inverness],Inverness,Inverness,Ecosse,Grande-Bretagne,Scotland,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Ecosse""}]",,,2646088.0,,Ecosse,NOR-CROM,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-471252.47391836,7856105.622032028]}"
1107,466,A1963330,-2.116667,49.216667,227,Jersey,Jersey,Jersey,Iles anglo-normandes,Grande-Bretagne,Channel Islands,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Iles anglo-normandes""}]",,,3042143.0,,Jersey,MAN-PORT,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-235626.292618926,6311705.536118293]}"
1108,912,A0625648,4.866667,51.7,1,Guertruidenberg,Geertruidenberg,Geertruidenberg,Hollande,Provinces-Unies,Holland,United Provinces,"[{""1749-1794"" : ""Provinces-Unies""},{""1795-1805"" : ""République batave""},{""1806-1810"" : ""Royaume de Hollande""},{""1811-1813"" : ""France""},{""1814-1815"" : ""Royaume uni des Pays-Bas""}]","[{""1749-1794"" : ""Hollande""}]",,,2755669.0,,,NOR-THAM,,,Hollande,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[541754.892300429,6746062.317560978]}"
1109,397,B2047921,-72.416667,19,134,Saint Domingue,Saint-Domingue,Saint-Domingue,Colonies françaises d'Amérique,France,French colonies in America,France,"[{""1749-1804"" : ""France""}]","[{""1749-1804"" : ""Colonies françaises d'Amérique""}]",,,3032600.0,,Saint-Domingue,GUL-APPR,,,Saint-Domingue,colonies françaises,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-8061386.495386058,2154935.915085893]}"
1110,988,B0000970, -60.270683,15.844080,1,Colonies américaines,Colonies françaises en Amérique,French colonies in America,Colonies françaises d'Amérique,France,French colonies in America,France,"[{""1749-1815"" : ""France""}]","[{""1749-1815"" : ""Colonies françaises d'Amérique""}]",,,3167777.0,,,GUL-LEEW,,,Iles françaises de l'Amérique,colonies françaises,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-6709301.741322809,1786673.37557218]}"
1111,1430,B0000974,-69.665289,44.000135,0,Wisscasse,Wiscasset,Wiscasset,Massachussets,Etats-Unis d'Amérique,Massachusetts,United States,"[{""1749-1783"" : ""Grande-Bretagne""},{""1783-1815"" : ""Etats-Unis d'Amérique""}]","[{""1749-1783"" : ""Colonies britanniques d'Amérique""},{""1783-1815"" : ""Massachussets""}]",,,,,,AUE-GRAY,,,Etats-Unis,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-7755104.497446243,5465463.074907436]}"
1112,1024,A0251810,10.1,44,15,Massa di Carrara,Massa-Carrare,Massa-Carrara,,Duché de Massa et Carrare,,Duchy of Massa,"[{""1749-1815"" : ""Duché de Massa et Carrare""}]",,,,3173931.0,,,MED-LIGS,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1124326.857012064,5465442.183322753]}"
1113,861,A0099153, 2.294075,41.492026,3,Alella,Alella,Alella,,Espagne,,Spain,"[{""1749-1815"" : ""Espagne""}]",,,,3130422.0,,,MED-BALN,,,Espagne,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[255375.260841578,5085188.523179576]}"
1114,820,A0108767,1.244144,41.11772,1,Taragone en Catalogne,Tarragone,Tarragona,,Espagne,,Spain,"[{""1749-1815"" : ""Espagne""}]",,,,3108288.0,,,MED-BALN,,,Espagne,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[138497.476553506,5029720.873794549]}"
1115,203,A1968877, 23.190590,36.046441,1,Entre Serigo et Serigotte,Entre Sérigo et Sérigotte,Between Kythira and  Serigotte,,Empire ottoman,,Ottoman empire,"[{""1749-1815"" : ""Empire ottoman""}]",,,,2251512.0,,,MED-AEGS,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[2581564.669995582,4307013.465054607]}"
1116,557,A1378826,33.629167,34.916667,4,Arnaca en Chipres [Larnaca],Larnaca,Larnaca ,,Empire ottoman,,Ottoman empire,"[{""1749-1815"" : ""Empire ottoman""}]",,,,146400.0,,,MED-MEDE,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[3743581.74624196,4152562.28086469]}"
1117,365,A0393049,-1.616667,53.9,36,Pool,Poole,Poole,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2640102.0,,York shire,MAN-PORT,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-179966.54722229,7151240.192854466]}"
1118,349,A0252572,8.560278,40.727222,2,Sassary,Sassari,Sassari,Sardaigne,Royaume de Piémont-Sardaigne,Sardinia,Kingdom of Sardinia,"[{""1749-1815"" : ""Royaume de Piémont-Sardaigne""}]","[{""1749-1815"" : ""Sardaigne""}]",,,3167096.0,,,MED-SARS,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[952925.788008863,4972189.847851161]}"
1119,924,A0157382,-1.932592,49.710195,2,Auderville,Auderville,Auderville,,France,,France,"[{""1749-1815"" : ""France""}]",,,,3036255.0,Cherbourg,Normandie,MAN-WIGH,Caen,Cherbourg,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-215135.157351154,6396237.171374071]}"
1120,1083,A0389327,-0.333333,53.716667,61,Hull,Hull,Hull,Angleterre,Grande-Bretagne,England,Great Britain,"[{""1749-1815"" : ""Grande-Bretagne""}]","[{""1749-1815"" : ""Angleterre""}]",,,2641633.0,,York shire,NOR-HUMB,,,Angleterre,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-37106.459824595,7116677.987750808]}"
1121,337,A0036401,14.400556,35.948333,1,Cale Saint Paul Isle de Malthe,San Pawl il-Baħar,St Paul's Bay,,Malte,,Malta,"[{""1749-1815"" : ""Malte""}]",,,,2562540.0,,,MED-SIST,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1603062.561060021,4293514.399430848]}"
1122,165,A1471350,26.0825,40.724722,30,Enos,Enos / Enez,Enez,,Empire ottoman,,Ottoman empire,"[{""1749-1815"" : ""Empire ottoman""}]",,,,747503.0,,,MED-AEGN,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[2903490.618615557,4971822.620972657]}"
1123,139,A0204935,-1.433333,48.633333,20,Courtils,Courtils,Courtils,,France,,France,"[{""1749-1815"" : ""France""}]",,oblique,True,3022888.0,Granville,Normandie,MAN-PORT,Caen,Granville,,France,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[-159557.899697196,6212873.148086661]}"
1124,826,A0325172,23.018056,36.251389,4,Cale Saint Nicolo Isle du Serigo,"Cérigo [Cythère], undeterminé","Kythira, undetermined",,Empire ottoman,,Ottoman empire,"[{""1749-1815"" : ""Empire ottoman""}]",,,,259709.0,,,MED-AEGS,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[2562358.272971054,4335267.473005788]}"
1125,449,A0005378,10.833333,35.783333,3,Monastir,Monastir,Monastir,Régence de Tunis,Empire ottoman,Regency of Tunis,Ottoman empire,"[{""1749-1815"" : ""Empire ottoman""}]","[{""1749-1815"" : ""Régence de Tunis""}]",,,2473493.0,,,MED-SIST,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[1205961.113153968,4270849.136362005]}"
1126,363,A0311170,20.57579,38.184228,1,Cefalonia,Céphalonie,Cephalonia ,,République de Venise,,Republic of Venice,"[{""1749-1797"" : ""République de Venise""},{""1798-1799"" : ""France""},{""1800-1815"" : ""République de Sept-Îles""}]",,,,262249.0,,,MED-IONE,,,,Etranger,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""spatialreferencing.org:900913""}},""coordinates"":[2290486.465469332,4605483.839822167]}"
